chapter_no	chapter_title	id	word	phonetic	pos	tag	meaning	root	example_en	example_cn	extra	source
21	身心健康	222	fun	/fʌn/	n.	核心	乐趣；玩笑 adj. 有趣的		Learning a new language can be great fun if you use creative methods.	如果你使用创造性的方法，学习一门新语言可以非常有趣。	形容词：funny (滑稽的)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	223	joke	/dʒəʊk/	n.	核心	笑话；玩笑 v. 说笑话；开玩笑		He told a hilarious joke that made everyone in the room burst out laughing.	他讲了一个搞笑的笑话，让房间里的每个人都大笑起来。	搭配：play a joke on sb. (开某人玩笑)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	224	laughter	/ˈlɑːftə/	n.	核心	笑，笑声		The sound of children's laughter filled the playground on a sunny afternoon.	在一个阳光明媚的下午，孩子们的笑声充满了操场。	动词：laugh	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	225	joy	/dʒɔɪ/	n.	核心	欢乐，喜悦；乐趣		Watching the sunrise from the mountain top brought us pure joy.	在山顶看日出带给我们纯粹的喜悦。	形容词：joyful, joyous	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	226	please	/pliːz/	v.	核心	使高兴，取悦 adv. 请		It's impossible to please everyone, so just be true to yourself.	不可能让每个人都满意，所以只要做真实的自己。	反义词：displease；形容词：pleased, pleasant	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	227	rejoice	/rɪˈdʒɔɪs/	v.	高频	（使）高兴，（使）欢喜		The whole nation rejoiced when the team won the championship.	当这支队伍赢得冠军时，整个国家都欢欣鼓舞。	常用搭配：rejoice at/over sth.	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	228	thrill	/θrɪl/	n.	高频	激动 v.（使）激动；感到紧张		The thrill of bungee jumping attracted many adventure seekers.	蹦极的刺激感吸引了许多寻求冒险的人。	形容词：thrilling	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	229	cheer	/tʃɪə/	v.	核心	使振作；（向……）欢呼		The crowd cheered loudly when the marathon runner crossed the finish line.	当马拉松选手冲过终点线时，人群大声欢呼。	搭配：cheer up (使振奋起来)；名词：cheerleader	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	230	pleasure	/ˈpleʒə/	n.	核心	愉快，高兴；荣幸（用于回答对方的感谢）		It was a great pleasure meeting you at the conference last week.	上周在会议上见到你非常荣幸。	形容词：pleasant, pleased	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	231	agreeable	/ə'ɡriːəbl/	adj.	高频	使人愉快的；（欣然）同意的		She has an agreeable personality that makes everyone feel comfortable.	她随和的个性让每个人都感到舒服。	动词：agree；反义词：disagreeable	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	232	exhilarate	/ɪɡˈzɪləreɪt/	v.	低频	使高兴，使兴奋		The breathtaking view from the mountain top exhilarated all the climbers.	山顶上令人惊叹的景色让所有登山者兴奋不已。	形容词：exhilarating, exhilarated	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	233	satisfactory	/ˌsætɪsˈfæktəri/	adj.	核心	令人满意的		The quality of your work has been satisfactory this semester.	你这学期的工作质量令人满意。	动词：satisfy；名词：satisfaction；反义词：unsatisfactory	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	234	desirable	/dɪˈzaɪərəbl/	adj.	核心	可取的，值得拥有的，合意的		It is desirable to have some work experience before applying for this job.	申请这份工作之前有一些工作经验是可取的。	动词：desire；反义词：undesirable	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	235	exciting	/ɪkˈsaɪtɪŋ/	adj.	核心	令人兴奋的，使人激动的		The final match of the tournament was incredibly exciting.	锦标赛的决赛令人难以置信地激动人心。	动词：excite；名词：excitement	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	236	keen	/kiːn/	adj.	核心	强烈的；敏锐的；渴望的；[尤英]有强烈兴趣的		She is keen to learn new skills that will help her career development.	她渴望学习有助于职业发展的新技能。	搭配：be keen on (对……感兴趣)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	237	zeal	/ziːl/	n.	高频	热心，热情，热忱		He worked with great zeal to complete the project ahead of schedule.	他以极大的热情工作，提前完成了项目。	形容词：zealous (热心的)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	238	lively	/ˈlaɪvli/	adj.	核心	活泼的；活跃的；栩栩如生的		The market was lively with vendors shouting and customers bargaining.	市场里小贩的叫卖声和顾客的讨价还价声充满了活力。	同义词：energetic, vivacious	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	239	lovely	/ˈlʌvli/	adj.	核心	可爱的；令人愉快的		We had a lovely time walking along the beach at sunset.	日落时分在海滩散步，我们度过了一段愉快的时光。	同义词：beautiful, delightful	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	240	fond	/fɒnd/	adj.	核心	喜爱的；溺爱的		I am very fond of my grandmother who always tells me interesting stories.	我非常喜欢我的祖母，她总是给我讲有趣的故事。	搭配：be fond of (喜欢)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	241	favour	/ˈfeɪvə/	n.	核心	偏爱；赞同；恩惠，帮助		Could you do me a favour and lend me your notes from yesterday's class?	你能帮我个忙，把你昨天的课堂笔记借给我吗？	美式拼写：favor；形容词：favourable (赞成的；有利的)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	242	surprising	/səˈpraɪzɪŋ/	adj.	核心	令人惊讶的，出人意料		It is surprising how quickly children can learn a new language.	孩子们学一门新语言的速度之快令人惊讶。	动词：surprise；副词：surprisingly	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	243	startle	/ˈstɑːtl/	v.	高频	使大吃一惊 n. 吃惊		The sudden loud noise startled everyone in the library.	突然的巨响吓了图书馆里的每个人一跳。	形容词：startled (受惊的), startling (惊人的)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	244	amazing	/əˈmeɪzɪŋ/	adj.	核心	令人惊叹的，惊人的		The magician's performance was truly amazing; nobody could figure out his tricks.	魔术师的表演真是令人惊叹，没人能看穿他的把戏。	动词：amaze；名词：amazement	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	245	astound	/əˈstaʊnd/	v.	低频	使大吃一惊，使惊骇		The news that he had won the lottery astounded his entire family.	他中彩票的消息让全家人大吃一惊。	形容词：astounding, astounded	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	246	hectic	/ˈhektɪk/	adj.	高频	兴奋活跃的，忙乱的，繁忙的		The week before the final exams is always hectic for students.	期末考试前的一周对学生来说总是非常忙碌。	同义词：frantic, chaotic	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	247	liberal	/ˈlɪbərəl/	adj.	高频	慷慨的，大方的；自由主义的	liber (自由的)	She has a liberal attitude towards different cultures and lifestyles.	她对不同的文化和生活方式持开明的态度。	搭配：liberal arts (文科)；动词：liberate (解放)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	248	generous	/ˈdʒenərəs/	adj.	核心	慷慨的；宽厚的		He was generous enough to donate a large sum to the local charity.	他非常慷慨，向当地慈善机构捐赠了一大笔钱。	名词：generosity；反义词：stingy	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	249	gentle	/ˈdʒentl/	adj.	核心	温和的；柔和的；文雅的；出身名门的		The mother spoke to her child in a gentle voice to calm him down.	母亲用温柔的声音对孩子说话，让他平静下来。	名词：gentleman (绅士)；副词：gently	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	250	mysterious	/mɪˈstɪəriəs/	adj.	核心	神秘的；不可思议的		There is something mysterious about the old house at the end of the street.	街道尽头的老房子有些神秘。	名词：mystery (神秘)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	251	curious	/ˈkjʊəriəs/	adj.	核心	好奇的，好求知的		The little boy is curious about how airplanes can fly in the sky.	小男孩对飞机如何能在天空飞翔感到好奇。	名词：curiosity (好奇心)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	252	humble	/ˈhʌmbəl/	adj.	核心	谦虚的；卑微的	hum (土地)	Despite his great success, the scientist remains humble and approachable.	尽管取得了巨大成功，这位科学家仍然谦虚而平易近人。	反义词：arrogant；动词：humble (使谦卑)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	253	modest	/ˈmɒdɪst/	adj.	核心	谦虚的，谦逊的		She won the award but was too modest to talk about her achievements.	她获得了奖项，但过于谦虚，不愿谈论自己的成就。	名词：modesty；反义词：immodest	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	254	humorous	/ˈhjuːmərəs/	adj.	核心	富于幽默感的，诙谐的		His humorous speech kept the audience laughing throughout the entire event.	他幽默的演讲让观众在整个活动中笑声不断。	名词：humour (幽默)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	255	polite	/pəˈlaɪt/	adj.	核心	有礼貌的；客气的		It is polite to say 'thank you' when someone holds the door for you.	当有人为你扶门时说'谢谢'是有礼貌的表现。	反义词：impolite (粗鲁的)；名词：politeness	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	256	frank	/fræŋk/	adj.	高频	坦白的，直率的		He gave a frank opinion about the company's financial problems.	他对公司的财务问题给出了坦率的意见。	副词：frankly；同义词：candid	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	257	daring	/ˈdeərɪŋ/	adj.	高频	勇敢的，大胆的		The daring rescue of the climbers was praised by the whole community.	对登山者的大胆营救受到了整个社区的赞扬。	动词：dare (敢于)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	258	manly	/ˈmænli/	adj.	低频	有男子气概的；果断的		He thinks that showing emotions is not considered manly behavior.	他认为表露情感不被视为有男子气概的行为。	反义词：unmanly；对应词：womanly	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	259	direct	/dɪˈrekt/	adj.	核心	直接的；直率的		She asked a direct question that made the politician uncomfortable.	她问了一个直接的问题，让那位政客感到不舒服。	副词：directly；名词：direction	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	260	earnest	/ˈɜːnɪst/	adj.	高频	认真的，诚恳的		The student made an earnest effort to improve his grades this semester.	这学期这位学生认真努力地提高他的成绩。	副词：earnestly	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	261	honesty	/ˈɒnɪsti/	n.	核心	诚实，正直		Honesty is the foundation of any healthy relationship.	诚实是任何健康关系的基础。	形容词：honest；搭配：in all honesty (说实话)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	262	proud	/praʊd/	adj.	核心	骄傲的，自豪的；令人自豪的		Her parents were proud of her when she graduated from medical school.	当她从医学院毕业时，她的父母为她感到骄傲。	搭配：be proud of；名词：pride	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	263	rational	/ˈreɪʃənəl/	adj.	核心	理性的；合理的		Making a rational decision requires gathering all the relevant information first.	做出理性的决定需要首先收集所有相关信息。	名词：rationality；反义词：irrational	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	264	seriously	/ˈsɪəriəsli/	adv.	核心	严肃地；认真地；严重地		The doctor seriously warned him to quit smoking for his health.	医生严肃地警告他为了健康应该戒烟。	形容词：serious	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	265	stern	/stɜːn/	adj.	高频	严厉的；坚定的		The teacher gave the students a stern look when they misbehaved in class.	当学生们在课堂上表现不佳时，老师给了他们一个严厉的眼神。	副词：sternly；名词：sternness	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	266	friendly	/ˈfriːndli/	adj.	核心	友好的，友善的		The new neighbors are very friendly and invited us to dinner.	新邻居非常友好，邀请我们去吃晚饭。	名词：friendliness	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	267	hospitable	/ˈhɒspɪtəbl/	adj.	高频	好客的；热情友好的		The locals were extremely hospitable, offering us food and shelter.	当地人非常好客，为我们提供食物和住处。	名词：hospitality (好客)；注意：文档原文为hospital，实际应为hospitable	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	268	romantic	/ˌrɒmənˈtɑːk/	adj.	核心	浪漫的；充满传奇色彩的		They had a romantic dinner by the candlelight in a quiet restaurant.	他们在一家安静的餐厅里，在烛光下共进浪漫晚餐。	名词：romance；词源：源自 Roman	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	269	freedom	/ˈfriːdəm/	n.	核心	自由，独立自主		Freedom of speech is a fundamental right in many democratic societies.	言论自由是许多民主社会的一项基本权利。	形容词：free	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	270	careful	/ˈkɛrfl/	adj.	核心	仔细的，细致的；小心的，谨慎的		You need to be careful when crossing the busy intersection.	穿过繁忙的十字路口时需要小心。	副词：carefully；名词：carefulness	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	271	concern	/kənˈsɜːrn/	n.	核心	关心；忧虑 v. 涉及；使担忧；关心		The main concern of parents is their children's safety and education.	父母主要关心的是孩子的安全和教育。	搭配：be concerned about (关心)；形容词：concerned	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	272	confidence	/ˈkɒnfɪdəns/	n.	核心	自信；信任	fid (信任)	With enough practice, you will gain confidence in speaking English.	通过足够的练习，你会获得说英语的信心。	形容词：confident；反义词：diffidence	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	273	considerate	/kənˈsɪdərət/	adj.	高频	考虑周到的，体谅的		It was very considerate of you to bring me a cup of tea while I was working.	你在工作时给我端来一杯茶，真是考虑周到。	反义词：inconsiderate；动词：consider (考虑)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	274	thoughtful	/ˈθɔːtfəl/	adj.	高频	认真思考的；考虑周到的，体贴的		She sent a thoughtful gift that showed she knew my interests well.	她送了一份体贴的礼物，说明她非常了解我的兴趣。	反义词：thoughtless	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	275	sympathetic	/ˌsɪmpəˈθetɪk/	adj.	核心	同情的；和谐的		The counselor was sympathetic to the student's personal problems.	辅导员对学生的个人问题表示同情。	名词：sympathy；动词：sympathize	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	276	ready	/ˈredi/	adj.	核心	准备好的；愿意的		We need to be ready for any unexpected situation during the trip.	我们需要为旅行中任何意外情况做好准备。	副词：readily；搭配：get ready for	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	277	apologise	/əˈpɒlədʒaɪz/	v.	高频	道歉，赔罪		He apologised for being late, explaining that there was heavy traffic.	他为迟到道歉，解释说路上堵车严重。	美式拼写：apologize；名词：apology	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	278	apology	/əˈpɒlədʒi/	n.	核心	道歉；辩解		The company issued a public apology for its defective products.	该公司为其有缺陷的产品发表了公开道歉。	动词：apologise	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	279	mercy	/ˈmɜːsi/	n.	高频	仁慈，宽容，怜悯		The judge showed mercy to the young offender because of his difficult background.	考虑到这名年轻罪犯的艰难背景，法官对他表示了宽容。	形容词：merciful；反义词：merciless	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	280	admire	/ədˈmaɪə/	v.	核心	赞美，钦佩，仰慕	mir (惊讶，惊奇)	I truly admire people who dedicate their lives to helping others.	我真心钦佩那些毕生致力于帮助他人的人。	名词：admiration；形容词：admirable	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	281	remarkable	/rɪˈmɑːkəbəl/	adj.	核心	值得注意的；非凡的，卓越的		The young pianist gave a remarkable performance at the concert hall.	那位年轻的钢琴家在音乐厅里进行了卓越的表演。	动词：remark (评论)；副词：remarkably	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	282	grateful	/ˈɡreɪtfəl/	adj.	核心	感激的；表示感激的		I am deeply grateful to all the teachers who supported me during my studies.	我深深感激所有在我学习期间支持我的老师。	名词：gratitude	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	283	gratitude	/ˈɡrætɪtjuːd/	n.	高频	感激，感谢，感恩		Words cannot express my gratitude for your generous help.	言语无法表达我对你慷慨帮助的感激之情。	形容词：grateful	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	284	eager	/ˈiːɡə/	adj.	核心	渴望的，热切的		The children were eager to open their presents on Christmas morning.	孩子们急切地想打开他们的圣诞礼物。	名词：eagerness；副词：eagerly	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	285	sound	/saʊnd/	adj.	核心	健全的；（睡眠）酣畅的；合理的		That is a sound investment strategy with minimal risk.	这是一个风险极小的合理投资策略。	搭配：a sound sleep (酣睡)；名词含义：声音	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	286	picturesque	/ˌpɪktʃəˈresk/	adj.	高频	如画的；独特的		The picturesque village attracts many tourists every autumn.	这个如画般的村庄每年秋天都吸引许多游客。	后缀：-esque (风格)；相关：picture	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	287	promising	/ˈprɒmɪsɪŋ/	adj.	核心	大有希望的，有前途的		He is a promising young scientist with several published papers.	他是一位有前途的年轻科学家，已经发表了几篇论文。	动词：promise (承诺)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	288	prominent	/ˈprɒmɪnənt/	adj.	核心	突出的，显著的；重要的，杰出的		The prominent politician gave a speech about environmental protection.	这位杰出的政治家就环境保护发表了演讲。	名词：prominence	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	289	awesome	/ˈɔːsəm/	adj.	高频	卓越的，引起敬畏的		The view of the Grand Canyon at sunrise is absolutely awesome.	日出时分大峡谷的景色绝对令人敬畏。	名词：awe (敬畏)；口语中常表示'很棒'	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	290	arduous	/ˈɑːdjuəs/	adj.	高频	辛勤的；费力的；陡峭的		Climbing the mountain was an arduous journey that took three days.	爬山是一段艰辛的旅程，花了三天时间。	同义词：difficult, strenuous	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	291	tough	/tʌf/	adj.	核心	艰难的；坚强的，坚韧不拔的；强硬的		She has a tough personality and never gives up in the face of challenges.	她性格坚韧，面对挑战从不放弃。	搭配：a tough policy (强硬的政策)；名词：toughness	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	292	robust	/rəˈbʌst/	adj.	高频	强壮的，强健的		Regular exercise helps maintain a robust immune system.	定期锻炼有助于维持强健的免疫系统。	名词：robustness；品牌：乐百氏 Robust	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	293	sturdy	/ˈstɜːdi/	adj.	高频	强健的；坚定的		The sturdy oak table lasted for more than fifty years.	这张坚固的橡木桌子用了五十多年。	同义词：strong, durable	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	294	steadfast	/ˈstedfɑːst/	adj.	高频	坚定的		He remained steadfast in his decision to study abroad despite opposition.	尽管有反对意见，他仍坚定地决定出国留学。	副词：steadfastly	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	295	tender	/ˈtendə/	adj.	高频	脆弱的；温柔的；软弱的；疼痛的		The nurse gave the patient a tender touch that made him feel cared for.	护士温柔地触摸病人，让他感到被关怀。	动词含义：提出；投标	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	296	temperate	/ˈtempərət/	adj.	高频	（气候）温和的；温带的；有节制的；心平气和的		Most of Europe has a temperate climate with four distinct seasons.	欧洲大部分地区属于温带气候，四季分明。	名词：temperateness	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	297	delicate	/ˈdelɪkət/	adj.	核心	精致的；微妙的；脆弱的		The delicate glass ornaments must be handled with extreme care.	精致的玻璃饰品必须极其小心地处理。	名词：delicacy	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	298	mundane	/mʌnˈdeɪn/	adj.	低频	平凡的，世俗的；世界的		Even mundane tasks like washing dishes can be enjoyable with good music.	即使像洗碗这样平凡的家务，有好音乐相伴也会变得愉快。	同义词：ordinary, routine	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	299	naive	/naɪˈiːv/	adj.	高频	天真的；幼稚的		His naive belief that everyone is honest led him to be cheated.	他天真地认为每个人都诚实，结果被骗了。	名词：naivety	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	300	childish	/ˈtʃaɪldɪʃ/	adj.	高频	孩子般的；幼稚的		Arguing over such a small matter is rather childish behavior.	为如此小的事情争吵是相当幼稚的行为。	中性词：childlike (孩子般天真的)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	301	sincere	/sɪnˈsɪə/	adj.	核心	真诚的，诚挚的		Please accept my sincere apologies for the mistake I made.	请接受我对所犯错误诚挚的道歉。	副词：sincerely；名词：sincerity；词源：拉丁文 sine cerae (没有蜡)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	302	liable	/ˈlaɪəbl/	adj.	高频	有责任的；有……倾向的，可能的		Drivers are liable for any damage caused by their negligence.	驾驶员对其疏忽造成的任何损害负有责任。	搭配：be liable for (对……负责)；be liable to do sth. (有做某事的倾向)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	303	trustworthy	/ˈtrʌstˌwɜːði/	adj.	核心	值得信赖的，可靠的		We need a trustworthy person to look after our house while we are away.	我们需要一个值得信赖的人在我们外出时照看房子。	名词：trustworthiness；反义词：untrustworthy	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	304	enterprising	/ˈentəpraɪzɪŋ/	adj.	高频	有事业心的，有进取心的；有魄力的		Enterprising students started a small business selling handmade crafts.	有进取心的学生创办了一家销售手工艺品的小企业。	名词：enterprise (企业；事业心)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	305	sane	/seɪn/	adj.	高频	心智健全的；理智的		No sane person would jump off a bridge without safety equipment.	没有理智的人会在没有安全设备的情况下从桥上跳下。	反义词：insane (疯狂的)；名词：sanity	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	306	strenuous	/ˈstrenjuəs/	adj.	高频	发奋的；繁重的，艰苦的		The firefighters made strenuous efforts to rescue the trapped victims.	消防员们付出了艰苦的努力营救被困的受害者。	后缀：-ous (充满……的)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	307	rigorous	/ˈrɪɡərəs/	adj.	高频	严格的，严厉的；一丝不苟的		The university has rigorous admission standards for its engineering program.	该大学对工程专业有严格的录取标准。	名词：rigour (严格)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	308	strict	/strɪkt/	adj.	核心	严格的；严厉的		My parents were very strict with me when I was a teenager.	我十几岁时，父母对我非常严格。	搭配：be strict with sb. (对某人严厉)；名词：strictness	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	309	severe	/sɪˈvɪə/	adj.	核心	严厉的；十分严重的；艰巨的		The storm caused severe damage to many houses along the coast.	暴风雨对沿海许多房屋造成了严重破坏。	副词：severely	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	310	mutual	/ˈmjuːtʃuəl/	adj.	核心	相互的，彼此的；共同的		Successful business partnerships are built on mutual trust and respect.	成功的商业伙伴关系建立在相互信任和尊重的基础上。	同源词：neutral (中立的)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	311	resemble	/rɪˈzembəl/	v.	核心	与……相像，类似	sembl (相似)	This insect resembles a dead leaf, which helps it hide from predators.	这种昆虫像一片枯叶，这有助于它躲避捕食者。	名词：resemblance	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	312	similar	/ˈsɪmɪlə/	adj.	核心	相似的，类似的	sim/simu (相似)	My teaching style is similar to that of my mentor.	我的教学风格和我的导师相似。	名词：similarity；搭配：be similar to	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	313	familiar	/fəˈmɪliə/	adj.	核心	熟悉的		The song sounded familiar, but I couldn't remember the name.	这首歌听起来很熟悉，但我记不起名字了。	搭配：be familiar with (熟悉)；反义词：unfamiliar	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	314	naked	/ˈneɪkɪd/	adj.	高频	裸体的，赤条条的		The toddler ran naked through the living room after his bath.	幼儿洗完澡后光着身子跑过客厅。	搭配：naked eye (肉眼)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	315	bare	/beə/	adj.	高频	赤裸的；无遮蔽的		The trees are bare in winter after all the leaves have fallen.	冬天的树木在叶子落完后光秃秃的。	动词：bare (暴露)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	316	private	/ˈpraɪvɪt/	adj.	核心	私人的，个人的；私下的		Everyone deserves a private space where they can relax without interruption.	每个人都应该有一个可以不受打扰地放松的私人空间。	名词：privacy	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	317	intuition	/ˌɪntjuːˈɪʃən/	n.	高频	直觉		My intuition told me not to trust that man, and I was right.	我的直觉告诉我不要相信那个人，而我是对的。	形容词：intuitive	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	318	spontaneous	/spɒnˈteɪniəs/	adj.	高频	自发的，自然的，本能的；自然产生的		The audience gave a spontaneous applause after the moving speech.	感人的演讲结束后，观众自发地鼓掌。	副词：spontaneously	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	319	implicit	/ɪmˈplɪsɪt/	adj.	高频	暗示的，含蓄的；不怀疑的，无保留的		His silence was an implicit agreement to our proposal.	他的沉默是对我们提议的默许。	反义词：explicit (明确的)	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
21	身心健康	320	illusion	/ɪˈluːʒən/	n.	高频	错觉；幻想		The magician created the illusion that the rabbit had disappeared.	魔术师制造了兔子消失的错觉。	形容词：illusory	https://www.leonwang.cc/ielts-vocab/data-21.js?v=20260618-1
